model_key,system,case_id,series,model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,72,5.026,1,1,1,24,24,3,322.303,12.774,13390.105,5.026,0.314,5147.136,321.696,78.287,5.585,1.837,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.44,sglang,0.5.10,h200_sxm,0.0,321.696
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,54,4.143,1,1,1,18,18,3,322.303,11.72,12311.863,4.143,0.259,4242.186,265.137,85.321,5.585,1.501,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,25.565,sglang,0.5.10,h200_sxm,0.0,265.137
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,78,7.902,1,1,1,26,26,3,205.007,7.979,8367.524,7.902,0.247,8091.648,252.864,125.324,8.78,3.185,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.374,sglang,0.5.10,h200_sxm,0.0,252.864
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,42,5.47,1,1,1,14,14,3,205.007,6.904,7267.799,5.47,0.171,5601.608,175.05,144.842,8.78,1.982,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,14.499,sglang,0.5.10,h200_sxm,0.0,175.05
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__high,ANALYTICAL-high,Qwen/Qwen3-32B,4096,1024,0,12,1.802,1,1,1,4,4,3,205.007,5.985,6327.662,1.802,0.056,1845.535,57.673,167.092,8.78,0.653,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.937,sglang,0.5.10,h200_sxm,0.0,57.673
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,1152,29.755,1,1,7,128,128,9,381.091,34.237,35405.542,29.755,0.93,30469.018,952.157,29.208,4.723,3.655,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,115.147,sglang,0.5.10,h200_sxm,0.0,952.157
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,936,28.491,1,1,7,104,104,9,381.091,29.548,30608.695,28.491,0.89,29175.276,911.727,33.844,4.723,3.441,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,100.147,sglang,0.5.10,h200_sxm,0.0,911.727
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,232,6.975,1,1,1,232,232,1,232.256,29.306,30212.294,6.975,0.872,7142.4,892.8,34.122,7.75,7.738,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,92.44,sglang,0.5.10,h200_sxm,0.0,892.8
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,184,6.788,1,1,1,184,184,1,232.256,24.377,25169.927,6.788,0.848,6950.666,868.833,41.022,7.75,7.378,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,77.44,sglang,0.5.10,h200_sxm,0.0,868.833
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,128,6.181,1,1,1,128,128,1,232.256,18.626,19286.654,6.181,0.773,6328.893,791.112,53.688,7.75,6.718,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,59.94,sglang,0.5.10,h200_sxm,0.0,791.112
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,120,6.061,1,1,1,120,120,1,232.256,17.804,18445.748,6.061,0.758,6206.423,775.803,56.166,7.75,6.588,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,57.44,sglang,0.5.10,h200_sxm,0.0,775.803
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,112,5.931,1,1,1,112,112,1,232.256,16.983,17605.865,5.931,0.741,6073.59,759.199,58.883,7.75,6.447,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,54.94,sglang,0.5.10,h200_sxm,0.0,759.199
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,92,5.542,1,1,1,92,92,1,232.256,14.929,15504.623,5.542,0.693,5675.09,709.386,66.984,7.75,6.024,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,48.69,sglang,0.5.10,h200_sxm,0.0,709.386
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,80,5.253,1,1,1,80,80,1,232.256,13.697,14244.287,5.253,0.657,5379.277,672.41,73.011,7.75,5.71,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,44.94,sglang,0.5.10,h200_sxm,0.0,672.41
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,260,20.925,1,1,3,52,52,5,232.256,10.821,11302.139,20.925,0.654,21427.2,669.6,92.412,7.75,4.697,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.19,sglang,0.5.10,h200_sxm,0.0,669.6
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,128,10.264,1,1,1,128,128,1,157.838,10.821,11227.721,10.264,0.641,10509.926,656.87,92.415,11.404,11.563,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.312,sglang,0.5.10,h200_sxm,0.0,656.87
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,112,10.155,1,1,1,112,112,1,157.838,9.919,10304.975,10.155,0.635,10398.679,649.917,100.817,11.404,11.038,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.812,sglang,0.5.10,h200_sxm,0.0,649.917
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,92,9.411,1,1,1,92,92,1,157.838,8.792,9152.054,9.411,0.588,9636.536,602.284,113.742,11.404,10.229,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,26.687,sglang,0.5.10,h200_sxm,0.0,602.284
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,76,8.663,1,1,1,76,76,1,157.838,7.89,8229.308,8.663,0.541,8870.625,554.414,126.741,11.404,9.416,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.187,sglang,0.5.10,h200_sxm,0.0,554.414
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,60,7.722,1,1,1,60,60,1,157.838,6.988,7306.562,7.722,0.483,7906.877,494.18,143.095,11.404,8.393,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,21.687,sglang,0.5.10,h200_sxm,0.0,494.18
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,42,5.459,1,1,1,14,14,3,232.256,6.919,7310.393,5.459,0.341,5590.303,349.394,144.536,7.75,1.978,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.315,sglang,0.5.10,h200_sxm,0.0,349.394
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,80,10.264,1,1,1,40,40,2,157.838,5.861,6153.641,10.264,0.428,10509.926,437.914,170.613,11.404,6.671,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,18.562,sglang,0.5.10,h200_sxm,0.0,328.4355
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,48,8.703,1,1,1,24,24,2,157.838,4.959,5230.895,8.703,0.363,8912.077,371.337,201.634,11.404,4.73,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.062,sglang,0.5.10,h200_sxm,0.0,278.50275
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__low,ANALYTICAL-low,Qwen/Qwen3-32B,4096,1024,0,18,4.085,1,1,1,6,6,3,157.838,3.962,4210.964,4.085,0.128,4182.835,130.714,252.389,11.404,1.48,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.249,sglang,0.5.10,h200_sxm,0.0,130.714
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,1512,25.991,1,1,7,168,168,9,433.944,52.317,53954.235,25.991,0.812,26614.702,831.709,19.114,4.148,3.139,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,140.147,sglang,0.5.10,h200_sxm,0.0,831.709
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,1368,25.411,1,1,7,152,152,9,433.944,48.419,49966.581,25.411,0.794,26021.192,813.162,20.653,4.148,3.069,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,130.147,sglang,0.5.10,h200_sxm,0.0,813.162
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,296,6.012,1,1,1,296,296,1,259.537,44.277,45554.908,6.012,0.752,6156.493,769.562,22.585,6.935,6.535,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,112.44,sglang,0.5.10,h200_sxm,0.0,769.562
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,256,5.873,1,1,1,256,256,1,259.537,39.202,40363.183,5.873,0.734,6014.239,751.78,25.509,6.935,6.384,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,99.94,sglang,0.5.10,h200_sxm,0.0,751.78
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,216,5.692,1,1,1,216,216,1,259.537,34.126,35170.435,5.692,0.712,5828.649,728.581,29.303,6.935,6.187,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,87.44,sglang,0.5.10,h200_sxm,0.0,728.581
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,380,11.2,1,1,3,76,76,5,433.944,29.905,31026.759,11.2,0.7,11468.39,716.774,33.44,4.148,2.484,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,h200_sxm,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,82.647,sglang,0.5.10,h200_sxm,0.0,716.774
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,176,5.448,1,1,1,176,176,1,259.537,29.05,29977.687,5.448,0.681,5578.998,697.375,34.423,6.935,5.922,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,74.94,sglang,0.5.10,h200_sxm,0.0,697.375
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,144,5.182,1,1,1,144,144,1,259.537,24.99,25824.307,5.182,0.648,5306.737,663.342,40.016,6.935,5.633,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,64.94,sglang,0.5.10,h200_sxm,0.0,663.342
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,168,9.401,1,1,1,168,168,1,172.334,15.894,16431.896,9.401,0.588,9626.112,601.632,62.916,10.445,10.332,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,38.562,sglang,0.5.10,h200_sxm,0.0,601.632
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,320,18.724,1,1,3,64,64,5,259.537,14.838,15438.811,18.724,0.585,19173.888,599.184,67.393,6.935,4.216,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,39.94,sglang,0.5.10,h200_sxm,0.0,599.184
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,152,9.238,1,1,1,152,152,1,172.334,14.798,15310.688,9.238,0.577,9459.425,591.214,67.578,10.445,10.041,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.062,sglang,0.5.10,h200_sxm,0.0,591.214
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,280,18.216,1,1,3,56,56,5,259.537,13.823,14400.466,18.216,0.569,18653.184,582.912,72.342,6.935,3.96,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.44,sglang,0.5.10,h200_sxm,0.0,582.912
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,136,8.927,1,1,1,136,136,1,172.334,13.701,14188.457,8.927,0.558,9141.002,571.313,72.986,10.445,9.703,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,33.562,sglang,0.5.10,h200_sxm,0.0,571.313
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,124,8.659,1,1,1,124,124,1,172.334,12.879,13347.551,8.659,0.541,8866.857,554.179,77.647,10.445,9.412,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,31.687,sglang,0.5.10,h200_sxm,0.0,554.179
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,240,16.85,1,1,3,48,48,5,259.537,12.808,13362.121,16.85,0.527,17254.195,539.194,78.075,6.935,3.663,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,34.94,sglang,0.5.10,h200_sxm,0.0,539.194
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,108,8.243,1,1,1,108,108,1,172.334,11.782,12225.32,8.243,0.515,8441.037,527.565,84.873,10.445,8.96,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,29.187,sglang,0.5.10,h200_sxm,0.0,527.565
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,96,7.877,1,1,1,96,96,1,172.334,10.96,11384.414,7.877,0.492,8066.089,504.131,91.241,10.445,8.562,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.312,sglang,0.5.10,h200_sxm,0.0,504.131
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,80,7.294,1,1,1,80,80,1,172.334,9.863,10262.183,7.294,0.456,7468.81,466.801,101.384,10.445,7.928,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.812,sglang,0.5.10,h200_sxm,0.0,466.801
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,64,6.565,1,1,1,64,64,1,172.334,8.767,9140.975,6.565,0.41,6722.683,420.168,114.065,10.445,7.136,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,22.312,sglang,0.5.10,h200_sxm,0.0,420.168
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,48,4.935,1,1,1,16,16,3,259.537,8.748,9208.741,4.935,0.308,5053.317,315.832,114.317,6.935,1.788,16,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,h200_sxm,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,24.94,sglang,0.5.10,h200_sxm,0.0,315.832
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,72,9.401,1,1,1,36,36,2,172.334,6.848,7177.838,9.401,0.392,9626.112,401.088,146.027,10.445,5.139,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.937,sglang,0.5.10,h200_sxm,0.0,300.81600000000003
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,66,9.401,1,1,1,22,22,3,172.334,5.889,6196.781,9.401,0.294,9626.112,300.816,169.82,10.445,3.652,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,15.749,sglang,0.5.10,h200_sxm,0.0,300.816
qwen3_32b,h200_sxm,qwen3_32b__h200_sxm__analytical__standard,ANALYTICAL-standard,Qwen/Qwen3-32B,4096,1024,0,24,4.347,1,1,1,8,8,3,172.334,4.964,5250.506,4.347,0.136,4451.328,139.104,201.463,10.445,1.575,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,h200_sxm,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.562,sglang,0.5.10,h200_sxm,0.0,139.104
