case,stage,kv_cache_dtype,iteration,nvtx_text,launch_index,duration_us,category,short_name,full_name,correlation_id,grid_x,grid_y,grid_z,block_x,block_y,block_z
decode_b64_step32767,decode,fp8,4,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_004,6,862.559,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",717,132,1,1,384,1,1
decode_b64_step32767,decode,fp8,4,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_004,7,4.992,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)6, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",720,16,4,64,256,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,0,1.952,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",758,32,1,1,128,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,1,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",772,4,1,1,128,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,2,1.728,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,783,64,5,1,128,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,3,1853.95,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",793,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,4,1853.182,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",796,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,5,4.352,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)4, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",848,1,1,1,128,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,6,861.279,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",864,132,1,1,384,1,1
decode_b64_step32767,decode,fp8,5,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_005,7,5.056,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)6, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",867,16,4,64,256,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,0,1.984,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",905,32,1,1,128,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,1,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",919,4,1,1,128,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,2,1.728,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,930,64,5,1,128,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,3,1853.662,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",940,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,4,1853.342,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",943,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,5,4.416,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)4, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",995,1,1,1,128,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,6,861.151,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",1011,132,1,1,384,1,1
decode_b64_step32767,decode,fp8,6,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_006,7,5.024,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)6, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",1014,16,4,64,256,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,0,1.696,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1052,32,1,1,128,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,1,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1066,4,1,1,128,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,2,1.408,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,1077,64,5,1,128,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,3,1853.278,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1087,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,4,1852.83,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1090,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,5,4.384,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)4, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",1142,1,1,1,128,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,6,864.703,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",1158,132,1,1,384,1,1
decode_b64_step32767,decode,fp8,7,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_007,7,5.088,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)6, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",1161,16,4,64,256,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,0,1.728,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1199,32,1,1,128,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,1,1.824,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1213,4,1,1,128,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,2,1.536,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,1224,64,5,1,128,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,3,1853.502,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1234,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,4,1853.374,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1237,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,5,4.32,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)4, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",1289,1,1,1,128,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,6,862.432,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",1305,132,1,1,384,1,1
decode_b64_step32767,decode,fp8,8,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_008,7,5.023,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)6, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",1308,16,4,64,256,1,1
decode_b64_step32767,decode,fp8,9,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_009,0,1.856,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1346,32,1,1,128,1,1
decode_b64_step32767,decode,fp8,9,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_009,1,1.664,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",1360,4,1,1,128,1,1
decode_b64_step32767,decode,fp8,9,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_009,2,1.408,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,1371,64,5,1,128,1,1
decode_b64_step32767,decode,fp8,9,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_009,3,1853.759,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1381,1179684,1,1,128,1,1
decode_b64_step32767,decode,fp8,9,aic_collect_mla::decode::fp8::b64_s32767_h128_tp1::eager::iter_009,4,1852.702,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1384,1179684,1,1,128,1,1
