case_id,model_key,system,mode,bottleneck,prefill_capacity_seq_s,decode_capacity_seq_s,capacity_ratio_prefill_decode,expected_request_rate,request_rate,request_rate_relative_error,ttft,tpot,tokens/s/user,tokens/s/gpu,(p)bs,(p)global_bs,(p)workers,(p)seq/s/worker,(p)parallel,(d)bs,(d)global_bs,(d)workers,(d)seq/s/worker,(d)parallel,num_total_gpus
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,prefill,5.6727,5.809800000000001,0.9764019415470411,5.6727,5.673,5.288486963882966e-05,4569.196,79.259,12.617,90.763,1,16,1,6.303,tp2pp1dp16etp1ep32,32,512,1,6.315,tp2pp1dp16etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.0148400000000004,1.8815923896458848,3.0148400000000004,3.015,5.307080972778519e-05,4569.196,76.367,13.095,48.237,1,16,1,6.303,tp2pp1dp16etp1ep32,32,256,1,3.277,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.62288,3.495452528837622,1.62288,1.623,7.394262052640858e-05,4569.196,79.802,12.531,25.966,1,16,1,6.303,tp2pp1dp16etp1ep32,36,144,1,1.764,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,prefill,5.6727,6.146520000000001,0.9229124773042305,5.6727,5.673,5.288486963882966e-05,4569.196,84.273,11.866,90.763,1,16,1,6.303,tp2pp1dp16etp1ep32,36,576,1,6.681,tp2pp1dp16etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.18596,1.7805308290122912,3.18596,3.186,1.2555085437299262e-05,4569.196,81.292,12.301,50.975,1,16,1,6.303,tp2pp1dp16etp1ep32,36,288,1,3.463,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.69924,3.33837480285304,1.69924,1.699,0.00014123961300347094,4569.196,84.682,11.809,27.188,1,16,1,6.303,tp2pp1dp16etp1ep32,40,160,1,1.847,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,prefill,5.6727,6.44644,0.8799740632038768,5.6727,5.673,5.288486963882966e-05,4569.196,89.287,11.2,90.763,1,16,1,6.303,tp2pp1dp16etp1ep32,40,640,1,7.007,tp2pp1dp16etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.3377600000000003,1.6995529936244664,3.3377600000000003,3.338,7.190451080958365e-05,4569.196,86.217,11.599,53.404,1,16,1,6.303,tp2pp1dp16etp1ep32,40,320,1,3.628,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.7673200000000002,3.2097752529253327,1.7673200000000002,1.767,0.0001810651155423579,4569.196,89.563,11.165,28.277,1,16,1,6.303,tp2pp1dp16etp1ep32,44,176,1,1.921,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,prefill,5.6727,6.714160000000001,0.8448860319086825,5.6727,5.673,5.288486963882966e-05,4569.196,94.3,10.604,90.763,1,16,1,6.303,tp2pp1dp16etp1ep32,44,704,1,7.298,tp2pp1dp16etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.473,1.6333717247336597,3.473,3.473,0.0,4569.196,91.142,10.972,55.568,1,16,1,6.303,tp2pp1dp16etp1ep32,44,352,1,3.775,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.82804,3.103159668278593,1.82804,1.828,2.1881359270059736e-05,4569.196,94.443,10.588,29.249,1,16,1,6.303,tp2pp1dp16etp1ep32,48,192,1,1.987,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.59444,1.5781874227974315,3.59444,3.594,0.00012241127964306484,4569.196,96.067,10.409,57.511,1,16,1,6.303,tp2pp1dp16etp1ep32,48,384,1,3.907,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.8832400000000002,3.0122023746309545,1.8832400000000002,1.883,0.0001274399439265521,4569.196,99.324,10.068,30.132,1,16,1,6.303,tp2pp1dp16etp1ep32,52,208,1,2.047,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.7048400000000004,1.531159240345062,3.7048400000000004,3.705,4.318675030492974e-05,4569.196,100.992,9.902,59.277,1,16,1,6.303,tp2pp1dp16etp1ep32,52,416,1,4.027,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.93292,2.9347826086956523,1.93292,1.933,4.138815884779505e-05,4569.196,104.204,9.597,30.927,1,16,1,6.303,tp2pp1dp16etp1ep32,56,224,1,2.101,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.8042,1.4911676568003787,3.8042,3.804,5.257347142631249e-05,4569.196,105.917,9.441,60.867,1,16,1,6.303,tp2pp1dp16etp1ep32,56,448,1,4.135,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.97892,2.8665635801346188,1.97892,1.979,4.042609099917127e-05,4569.196,109.085,9.167,31.663,1,16,1,6.303,tp2pp1dp16etp1ep32,60,240,1,2.151,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,3.89436,1.4566449942994484,3.89436,3.894,9.244137676015929e-05,4569.196,110.842,9.022,62.31,1,16,1,6.303,tp2pp1dp16etp1ep32,60,480,1,4.233,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,2.0203200000000003,2.8078225231646465,2.0203200000000003,2.02,0.00015839074998035953,4569.196,113.965,8.775,32.325,1,16,1,6.303,tp2pp1dp16etp1ep32,64,256,1,2.196,tp8pp1dp4etp1ep32,64
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,0.59064,16.96566436407964,0.59064,0.591,0.0006095083299470336,161.66,4.571,218.794,18.9,1,1,1,11.134,tp8pp1dp1etp1ep8,1,1,3,0.214,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,0.59064,16.96566436407964,0.59064,0.591,0.0006095083299470336,161.66,4.571,218.771,18.9,1,1,1,11.134,tp8pp1dp1etp1ep8,1,1,3,0.214,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,0.59064,16.96566436407964,0.59064,0.591,0.0006095083299470336,161.66,4.572,218.727,18.9,1,1,1,11.134,tp8pp1dp1etp1ep8,1,1,3,0.214,tp8pp1dp1etp4ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,0.59064,16.96566436407964,0.59064,0.591,0.0006095083299470336,161.66,4.574,218.637,18.9,1,1,1,11.134,tp8pp1dp1etp1ep8,1,1,3,0.214,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,1.3827600000000002,7.246810726373339,1.3827600000000002,1.383,0.00017356591165480336,161.66,5.853,170.863,44.248,1,1,1,11.134,tp8pp1dp1etp1ep8,3,3,3,0.501,tp8pp1dp1etp4ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,1.3827600000000002,7.246810726373339,1.3827600000000002,1.383,0.00017356591165480336,161.66,5.85,170.944,44.248,1,1,1,11.134,tp8pp1dp1etp1ep8,3,3,3,0.501,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,1.3827600000000002,7.246810726373339,1.3827600000000002,1.383,0.00017356591165480336,161.66,5.848,170.985,44.248,1,1,1,11.134,tp8pp1dp1etp1ep8,3,3,3,0.501,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,1.3827600000000002,7.246810726373339,1.3827600000000002,1.383,0.00017356591165480336,161.66,5.858,170.699,44.248,1,1,1,11.134,tp8pp1dp1etp1ep8,3,3,3,0.501,tp8pp1dp1etp8ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,1.17852,5.8688015477038995,1.17852,1.179,0.0004072904999491192,234.216,5.343,187.17,37.713,1,1,1,7.685,tp4pp1dp1etp1ep4,1,1,7,0.183,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,1.91912,3.6039955813080997,1.91912,1.919,6.252865896864083e-05,234.216,6.556,152.538,61.412,1,1,1,7.685,tp4pp1dp1etp1ep4,2,2,7,0.298,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,1.91912,3.6039955813080997,1.91912,1.919,6.252865896864083e-05,234.216,6.558,152.494,61.412,1,1,1,7.685,tp4pp1dp1etp1ep4,2,2,7,0.298,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,1.91912,3.6039955813080997,1.91912,1.919,6.252865896864083e-05,234.216,6.561,152.408,61.412,1,1,1,7.685,tp4pp1dp1etp1ep4,2,2,7,0.298,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,1.66152,6.030983677596417,1.66152,1.662,0.0002888920988009858,161.66,6.493,154.001,53.169,1,1,1,11.134,tp8pp1dp1etp1ep8,4,4,3,0.602,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,1.66152,6.030983677596417,1.66152,1.662,0.0002888920988009858,161.66,6.495,153.957,53.169,1,1,1,11.134,tp8pp1dp1etp1ep8,4,4,3,0.602,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,2.43432,2.841245193729666,2.43432,2.434,0.00013145354760256495,234.216,7.762,128.83,77.898,1,1,1,7.685,tp4pp1dp1etp1ep4,3,3,7,0.378,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,2.43432,2.841245193729666,2.43432,2.434,0.00013145354760256495,234.216,7.765,128.783,77.898,1,1,1,7.685,tp4pp1dp1etp1ep4,3,3,7,0.378,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,2.4278800000000005,2.8487816531294787,2.4278800000000005,2.428,4.942583653205836e-05,234.216,7.771,128.691,77.692,1,1,1,7.685,tp4pp1dp1etp1ep4,3,3,7,0.377,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.0838,4.808810826374891,2.0838,2.084,9.597850081580668e-05,161.66,7.764,128.801,66.682,1,1,1,11.134,tp8pp1dp1etp1ep8,6,6,3,0.755,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.0838,4.808810826374891,2.0838,2.084,9.597850081580668e-05,161.66,7.767,128.755,66.682,1,1,1,11.134,tp8pp1dp1etp1ep8,6,6,3,0.755,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,2.8014,2.468944099378882,2.8014,2.801,0.00014278574998213606,234.216,8.979,111.368,89.645,1,1,1,7.685,tp4pp1dp1etp1ep4,4,4,7,0.435,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,2.8014,2.468944099378882,2.8014,2.801,0.00014278574998213606,234.216,8.983,111.321,89.645,1,1,1,7.685,tp4pp1dp1etp1ep4,4,4,7,0.435,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,2.8014,2.468944099378882,2.8014,2.801,0.00014278574998213606,234.216,8.99,111.229,89.645,1,1,1,7.685,tp4pp1dp1etp1ep4,4,4,7,0.435,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.2466399999999997,4.460260655912831,2.2466399999999997,2.247,0.00016023929067413473,161.66,8.406,118.958,71.892,1,1,1,11.134,tp8pp1dp1etp1ep8,7,7,3,0.814,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.2466399999999997,4.460260655912831,2.2466399999999997,2.247,0.00016023929067413473,161.66,8.41,118.912,71.892,1,1,1,11.134,tp8pp1dp1etp1ep8,7,7,3,0.814,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.5060800000000003,3.998515610036391,2.5060800000000003,2.506,3.192236480899416e-05,161.66,9.691,103.187,80.195,1,1,1,11.134,tp8pp1dp1etp1ep8,9,9,3,0.908,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.50332,4.002924116772926,2.50332,2.503,0.00012783024143931895,161.66,9.704,103.053,80.106,1,1,1,11.134,tp8pp1dp1etp1ep8,9,9,3,0.907,tp8pp1dp1etp4ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.0847599999999997,2.242151739519444,3.0847599999999997,3.085,7.780183871686615e-05,234.216,10.21,97.94,98.712,1,1,1,7.685,tp4pp1dp1etp1ep4,5,5,7,0.479,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.0847599999999997,2.242151739519444,3.0847599999999997,3.085,7.780183871686615e-05,234.216,10.201,98.029,98.712,1,1,1,7.685,tp4pp1dp1etp1ep4,5,5,7,0.479,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.0847599999999997,2.242151739519444,3.0847599999999997,3.085,7.780183871686615e-05,234.216,10.196,98.074,98.712,1,1,1,7.685,tp4pp1dp1etp1ep4,5,5,7,0.479,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.7048,3.704747116237799,2.7048,2.705,7.394262052646331e-05,161.66,10.976,91.108,86.554,1,1,1,11.134,tp8pp1dp1etp1ep8,11,11,3,0.98,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.7020399999999998,3.708531331882578,2.7020399999999998,2.702,1.480362984997186e-05,161.66,10.981,91.066,86.465,1,1,1,11.134,tp8pp1dp1etp1ep8,11,11,3,0.979,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.31016,2.089476037412089,3.31016,3.31,4.8336032095173645e-05,234.216,11.413,87.616,105.925,1,1,1,7.685,tp4pp1dp1etp1ep4,6,6,7,0.514,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.31016,2.089476037412089,3.31016,3.31,4.8336032095173645e-05,234.216,11.419,87.573,105.925,1,1,1,7.685,tp4pp1dp1etp1ep4,6,6,7,0.514,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.30372,2.093549090116596,3.30372,3.304,8.47529451647276e-05,234.216,11.43,87.487,105.719,1,1,1,7.685,tp4pp1dp1etp1ep4,6,6,7,0.513,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.7876000000000003,3.5947051226861815,2.7876000000000003,2.788,0.00014349261013040315,161.66,11.618,86.071,89.203,1,1,1,11.134,tp8pp1dp1etp1ep8,12,12,3,1.01,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.78484,3.598267764036713,2.78484,2.785,5.7453929130635874e-05,161.66,11.624,86.029,89.115,1,1,1,11.134,tp8pp1dp1etp1ep8,12,12,3,1.009,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.4904800000000007,1.9815326258852648,3.4904800000000007,3.49,0.00013751690311947926,234.216,12.631,79.173,111.695,1,1,1,7.685,tp4pp1dp1etp1ep4,7,7,7,0.542,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.4840400000000007,1.9851953479294149,3.4840400000000007,3.484,1.1480924444238909e-05,234.216,12.637,79.132,111.489,1,1,1,7.685,tp4pp1dp1etp1ep4,7,7,7,0.541,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.4840400000000007,1.9851953479294149,3.4840400000000007,3.484,1.1480924444238909e-05,234.216,12.65,79.051,111.489,1,1,1,7.685,tp4pp1dp1etp1ep4,7,7,7,0.541,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.92836,3.4219153382780805,2.92836,2.928,0.00012293570462652747,161.66,12.903,77.5,93.708,1,1,1,11.134,tp8pp1dp1etp1ep8,14,14,3,1.061,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.9256,3.4251435602953237,2.9256,2.926,0.0001367240907847812,161.66,12.91,77.461,93.619,1,1,1,11.134,tp8pp1dp1etp1ep8,14,14,3,1.06,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.6386,1.9008684658934756,3.6386,3.639,0.0001099323915791667,234.216,13.848,72.215,116.435,1,1,1,7.685,tp4pp1dp1etp1ep4,8,8,7,0.565,tp4pp1dp1etp1ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.63216,1.9042388000528612,3.63216,3.632,4.4050922866755854e-05,234.216,13.855,72.176,116.229,1,1,1,7.685,tp4pp1dp1etp1ep4,8,8,7,0.564,tp4pp1dp1etp2ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,6.9165,3.63216,1.9042388000528612,3.63216,3.632,4.4050922866755854e-05,234.216,13.87,72.098,116.229,1,1,1,7.685,tp4pp1dp1etp1ep4,8,8,7,0.564,tp4pp1dp1etp4ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.9863200000000005,3.355501084947359,2.9863200000000005,2.986,0.00010715529481111199,161.66,13.553,73.787,95.562,1,1,1,11.134,tp8pp1dp1etp1ep8,15,15,3,1.082,tp8pp1dp1etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,2.9863200000000005,3.355501084947359,2.9863200000000005,2.986,0.00010715529481111199,161.66,13.546,73.825,95.562,1,1,1,11.134,tp8pp1dp1etp1ep8,15,15,3,1.082,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,5.815320000000001,3.4934792926270606,5.815320000000001,5.815,5.5027066438359365e-05,637.927,14.849,67.343,186.09,1,8,1,22.573,tp1pp1dp8etp1ep8,4,32,3,2.107,tp1pp1dp8etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,5.807040000000001,3.49846048933708,5.807040000000001,5.807,6.8881908855909455e-06,637.927,14.864,67.275,185.825,1,8,1,22.573,tp1pp1dp8etp1ep8,4,32,3,2.104,tp1pp1dp8etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,5.796000000000001,3.5051242236024835,5.796000000000001,5.796,1.532398929779374e-16,637.927,14.894,67.14,185.472,1,8,1,22.573,tp1pp1dp8etp1ep8,4,32,3,2.1,tp1pp1dp8etp4ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,5.77392,3.5185281403275415,5.77392,5.774,1.3855404993424903e-05,637.927,14.954,66.872,184.765,1,8,1,22.573,tp1pp1dp8etp1ep8,4,32,3,2.092,tp1pp1dp8etp8ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,4.7030400000000006,2.1306644213104713,4.7030400000000006,4.703,8.505137102865814e-06,161.66,14.918,67.035,150.497,1,1,1,11.134,tp8pp1dp1etp1ep8,26,26,3,1.704,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,14.89296,1.3641143197859928,14.89296,14.893,2.685832769326047e-06,637.927,15.942,62.726,476.575,1,8,1,22.573,tp1pp1dp8etp1ep8,11,88,3,5.396,tp1pp1dp8etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,14.854320000000001,1.3676627405360864,14.854320000000001,14.854,2.1542554623981197e-05,637.927,15.984,62.564,475.338,1,8,1,22.573,tp1pp1dp8etp1ep8,11,88,3,5.382,tp1pp1dp8etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,13.576439999999998,1.4963937527068953,13.576439999999998,13.576,3.2409085150271614e-05,637.927,15.898,62.9,434.446,1,8,1,22.573,tp1pp1dp8etp1ep8,10,80,3,4.919,tp1pp1dp8etp4ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,12.243360000000001,1.6593239110832319,12.243360000000001,12.243,2.9403693103901383e-05,637.927,15.865,63.03,391.788,1,8,1,22.573,tp1pp1dp8etp1ep8,9,72,3,4.436,tp1pp1dp8etp8ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,6.7702800000000005,1.480086495684078,6.7702800000000005,6.77,4.13572259937471e-05,161.66,15.939,62.741,216.649,1,1,1,11.134,tp8pp1dp1etp1ep8,40,40,3,2.453,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,20.3157,20.65032,0.9837958927512988,20.3157,20.316,1.4766904413793315e-05,637.927,16.723,59.797,650.102,1,8,1,22.573,tp1pp1dp8etp1ep8,16,128,3,7.482,tp1pp1dp8etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,20.3157,20.5758,0.9873589362260519,20.3157,20.316,1.4766904413793315e-05,637.927,16.783,59.585,650.102,1,8,1,22.573,tp1pp1dp8etp1ep8,16,128,3,7.455,tp1pp1dp8etp2ep4,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,20.3157,20.432280000000002,0.9942943225131996,20.3157,20.316,1.4766904413793315e-05,637.927,16.902,59.164,650.102,1,8,1,22.573,tp1pp1dp8etp1ep8,16,128,3,7.403,tp1pp1dp8etp4ep2,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,19.090919999999997,1.0641551061970824,19.090919999999997,19.091,4.190473796133283e-06,637.927,16.959,58.966,610.909,1,8,1,22.573,tp1pp1dp8etp1ep8,15,120,3,6.917,tp1pp1dp8etp8ep1,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,10.0206,8.343480000000001,1.201009650649369,8.343480000000001,8.343,5.7529951531179815e-05,161.66,16.813,59.477,266.991,1,1,1,11.134,tp8pp1dp1etp1ep8,52,52,3,3.023,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,19.21512,1.0572767695439842,19.21512,19.215,6.2450819978751e-06,637.927,17.972,55.642,819.845,1,8,1,22.573,tp1pp1dp8etp1ep8,24,192,2,10.443,tp1pp1dp8etp1ep8,24
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,17.84248,1.1386141388416857,17.84248,17.842,2.6902089843989844e-05,637.927,17.742,56.364,761.279,1,8,1,22.573,tp1pp1dp8etp1ep8,22,176,2,9.697,tp1pp1dp8etp2ep4,24
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,17.678720000000002,1.1491612514933207,17.678720000000002,17.679,1.5838250732887065e-05,637.927,17.906,55.847,754.292,1,8,1,22.573,tp1pp1dp8etp1ep8,22,176,2,9.608,tp1pp1dp8etp4ep2,24
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,decode,20.3157,16.10368,1.2615563647563786,16.10368,16.104,1.987123440099056e-05,637.927,17.87,55.959,687.09,1,8,1,22.573,tp1pp1dp8etp1ep8,20,160,2,8.752,tp1pp1dp8etp8ep1,24
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,10.0206,10.20372,0.982053603979725,10.0206,10.021,3.991776939513044e-05,161.66,17.979,55.619,320.659,1,1,1,11.134,tp8pp1dp1etp1ep8,68,68,3,3.697,tp8pp1dp1etp1ep8,32
deepseek_v3__b200_sxm__analytical,deepseek_v3,b200_sxm,ANALYTICAL,prefill,20.3157,22.82888,0.8899122514989785,20.3157,20.316,1.4766904413793315e-05,637.927,18.909,52.886,866.803,1,8,1,22.573,tp1pp1dp8etp1ep8,30,240,2,12.407,tp1pp1dp8etp1ep8,24
